id,answer
7448,USS Midway
7449,Museum of Photographic Arts
7450,title
7451,The
7452,Civic Center Plaza
7453,Lyceum Theatres
7454,TV
7455,Buick Invitational
7456,1995
7457,Over-the-line
7458,Over-the-line
7459,Farmers Insurance Open
7460,2011
7461,2006
7462,San Diego
7463,2005
7464,As
7465,The
7466,members
7467,Democrats
7468,Kevin Faulconer
7469,members
7470,In
7471,Deputy Mayor
7472,2009
7473,21
7474,United States
7475,Mayor
7476,18
7477,Filner
7478,19
7479,terrain
7480,cities
7481,Business Insider
7482,Forbes
7483,From
7484,From
7485,KFMB
7486,San Diego
7487,VHF
7488,1952
7489,XHTJB
7490,whole
7491,Entravision Communications
7492,Entravision Communications
7493,Los Angeles
7494,Channel
7495,Channel
7496,Clear Channel Communications
7497,Channel
7498,KFSD
7499,Tijuana
7500,Salt Lake City
7501,Arizona Sun Corridor
7502,Arizona Sun Corridor
7503,means
7504,94
7505,East County
7506,East County
7507,2006
7508,Older
7509,San Diego
7510,terrain
7511,Trolley
7512,Web
7513,two
7514,511
7515,San Diego
7516,SAN
7517,17
7518,Cross-border Terminal
7519,San Diego Regional Airport Authority
7520,San Diego Regional Airport Authority
7521,805
7522,SR
7523,Terminal
7524,Interstate
7525,According
7526,Ministry of Defence
7527,Gurkha Monument
7528,The
7529,British
7530,MoD
7531,The
7532,MoD
7533,MoD
7534,MoD
7535,Services
7536,united ministry of defence
7537,1921
7538,Stanley Baldwin
7539,Service
7540,Winston Churchill
7541,1946
7542,1940
7543,headed
7544,Clement Attlee
7545,1964
7546,State
7547,1964
7548,1964
7549,The
7550,State
7551,The
7552,Permanent Under-Secretary
7553,Nicholas Houghton
7554,Nicholas Houghton
7555,Defence Staff
7556,supported
7557,three
7558,Deputy Chiefs
7559,The
7560,The
7561,Defence Staff
7562,three
7563,Cadets
7564,Defence Staff
7565,1998
7566,London Evening Standard
7567,Guardian
7568,War
7569,A
7570,David Cameron
7571,French President
7572,UK
7573,Security Review
7574,2015
7575,four
7576,1979
7577,Cold War
7578,Cold War
7579,MoD
7580,2018
7581,10
7582,Kevin O’Donoghue
7583,Financial Times
7584,Equipment Programme
7585,Kevin O’Donoghue
7586,London Evening Standard
7587,Ministry of Defence
7588,Ministry of Defence
7589,MoD
7590,total
7591,The
7592,training
7593,support
7594,divided
7595,support
7596,divided
7597,The
7598,The
7599,Water
7600,MoD
7601,Philip Jackson
7602,Henry VIII
7603,Henry VIII
7604,Henry VIII
7605,Whitehall
7606,19
7607,Gordon Foxley
7608,Not sure
7609,2010
7610,Ministry of Defence
7611,Police
7612,Ministry of Defence
7613,Not sure
7614,tests
7615,1979
7616,1961
7617,Chinook HC3
7618,2001
7619,National Audit Office
7620,2010
7621,time
7622,Not sure
7623,2008
7624,A
7625,Boeing
7626,Britain
7627,2009
7628,Territorial Army
7629,2009
7630,TA
7631,TA
7632,Chinooks
7633,Not sure
7634,MoD
7635,39
7636,10
7637,also
7638,A
7639,Signs
7640,Signs
7641,also
7642,intestines
7643,types
7644,also
7645,infectious
7646,recommended
7647,ORS
7648,diarrhoea
7649,cases
7650,countries
7651,episodes
7652,Other
7653,Secretory
7654,Secretory
7655,little
7656,Osmotic
7657,bowel
7658,laxatives
7659,recommended
7660,occurs
7661,including
7662,result
7663,result
7664,transmission
7665,Early
7666,Early
7667,breastfeeding
7668,IBS
7669,IBS
7670,IBS
7671,population
7672,rather
7673,impact
7674,Proper
7675,lowered
7676,A
7677,A
7678,researchers
7679,osmotic
7680,Shigella
7681,profound
7682,washing
7683,CDC
7684,may
7685,means
7686,dramatically
7687,expect
7688,pathogens
7689,Rotavirus
7690,Rotavirus
7691,vaccination
7692,1985
7693,deficiencies
7694,significant
7695,vitamin
7696,cases
7697,A
7698,restrictions
7699,contrary
7700,ORS
7701,Standard
7702,ORS
7703,The
7704,recommended
7705,5
7706,used
7707,contrary
7708,healthy
7709,whose
7710,rarely
7711,Escherichia
7712,managed
7713,2012
7714,Paris Region
7715,2012
7716,12
7717,12
7718,Musée d'Orsay
7719,Orsay
7720,1889
7721,2014
7722,Notre Dame Cathedral
7723,Paris Saint-Germain
7724,Paris Saint-Germain
7725,1998
7726,1998
7727,Tour
7728,Latin
7729,AD
7730,Yechiel
7731,Martyr
7732,Paris
7733,Frank
7734,987
7735,Siege
7736,Parisian Francien
7737,Île
7738,Maurice de Sully
7739,Paris
7740,Maurice de Sully
7741,1420
7742,attempt
7743,St. Bartholomew
7744,1610
7745,security
7746,1682
7747,Parisians
7748,walls
7749,The
7750,Paris
7751,18
7752,1793
7753,In
7754,1860
7755,Napoleon III
7756,Impressionism
7757,Universal Exposition
7758,Eiffel Tower
7759,Symbolism
7760,600
7761,years
7762,known
7763,Paris
7764,1942
7765,Auschwitz
7766,came
7767,On
7768,11
7769,"30,200"
7770,40
7771,anti-independence
7772,1977
7773,Centre
7774,1986
7775,1986
7776,Bibliothèque
7777,30
7778,Bertrand Delanoë
7779,Vélib
7780,2013
7781,French Muslim
7782,9
7783,11
7784,ISIL
7785,French Muslim
7786,Stade de France
7787,814
7788,Île Saint-Louis
7789,Île Saint-Louis
7790,Paris
7791,Bois de Vincennes
7792,Seine-Saint-Denis
7793,1860
7794,Most
7795,1929
7796,Cfb
7797,Western European
7798,temperatures
7799,July
7800,sunshine
7801,sees
7802,musette
7803,163
7804,Conseil de Paris Council of Paris
7805,plays
7806,2001
7807,The
7808,The
7809,part
7810,The
7811,part
7812,1
7813,The
7814,814
7815,Hauts-de-Seine
7816,includes
7817,210
7818,Patrick Ollier
7819,Republican
7820,Republican
7821,Metropole
7822,Essonne
7823,The
7824,121
7825,Valérie Pécresse
7826,France
7827,The
7828,Palais Royal
7829,Palais de Justice
7830,government
7831,Paris
7832,Paris
7833,Paris
7834,The
7835,Paris
7836,officers
7837,1944
7838,prefecture
7839,Baron Haussmann
7840,Middle Ages
7841,1827
7842,building
7843,La Défense
7844,La Defense
7845,2009
7846,1998
7847,1875
7848,1875
7849,1889
7850,Frank Gehry
7851,François Mitterrand
7852,84
7853,In
7854,In
7855,city
7856,city
7857,Bois de Boulogne
7858,refused
7859,1968
7860,Île-de-France
7861,1
7862,1961
7863,Paris
7864,1961
7865,Paris
7866,Goutte
7867,Parisian Francien
7868,2014
7869,Val-de-Marne
7870,EU
7871,French
7872,2012
7873,1921
7874,1921
7875,2004
7876,2004
7877,Berlin
7878,2012
7879,Hauts-de-Seine
7880,2012
7881,2012
7882,2012
7883,2012
7884,At
7885,At
7886,At
7887,At
7888,39
7889,second-largest
7890,2009
7891,La Defense
7892,In
7893,La Defense
7894,GDP
7895,29
7896,France
7897,Region
7898,shelters
7899,Paris
7900,The
7901,Paris
7902,Paris
7903,Parisians
7904,districts
7905,At
7906,Paris
7907,800
7908,Renault
7909,Paris
7910,Essonne
7911,Not sure
7912,2011
7913,2011
7914,social
7915,net
7916,Regional Council
7917,Paris
7918,Unemployment
7919,In
7920,arrondissement
7921,lived
7922,2013
7923,Notre Dame Cathedral
7924,2013
7925,Notre Dame Cathedral
7926,Louvre
7927,Place Vendôme
7928,1991
7929,2013
7930,1817
7931,1855
7932,Paris Fashion Week
7933,development
7934,Pierre Mignard
7935,1648
7936,1648
7937,Romanticism
7938,Picasso
7939,Montparnasse
7940,1905
7941,1825
7942,Nicéphore Niépce
7943,Le
7944,Robert Doisneau
7945,also
7946,Branly
7947,include
7948,Musée d'Orsay
7949,French
7950,Musée
7951,National Museum of Natural History
7952,2014
7953,Sainte-Chapelle
7954,14
7955,2015
7956,Paris Opéra
7957,Palais Garnier Opera House
7958,1913
7959,landmark
7960,1680
7961,Medici
7962,André Le Nôtre
7963,Other
7964,1889
7965,Moulin Rouge
7966,1946
7967,Olympia Paris
7968,Epistolae
7969,Gasparinus de Bergamo Gasparino
7970,1470
7971,Middle Ages
7972,The Hunchback
7973,Victor Hugo
7974,Another
7975,Paris
7976,Paris
7977,Patrick Modiano–who
7978,World War II
7979,winner
7980,Paris–
7981,French-language
7982,150
7983,2013
7984,French
7985,Notre-Dame
7986,1795
7987,During
7988,Carmen
7989,Poland
7990,French
7991,150
7992,bellows-blown
7993,Italian
7994,Paris
7995,Paris
7996,Paris
7997,Paris
7998,December
7999,theaters
8000,Paris
8001,Philippe Binant
8002,Philippe Binant
8003,eating
8004,2000
8005,Palais-Royal
8006,1786
8007,Café de Paris
8008,Café de Paris
8009,restaurants
8010,1900
8011,1900
8012,1900
8013,1817
8014,Left Bank
8015,eating
8016,Carmen
8017,Paris
8018,world
8019,Paris
8020,Paris
8021,The
8022,écoles
8023,Strasbourg
8024,Paris
8025,The
8026,Forney Library
8027,The
8028,Bibliothèque Mazarine
8029,Très Grande Bibliothèque
8030,The
8031,Malesherbes
8032,The
8033,Religion
8034,106
8035,110
8036,110
8037,74
8038,74
8039,1814
8040,Anglican Church
8041,Hector Guimard
8042,83
8043,migration
8044,75
8045,Colonial Exposition
8046,Europe
8047,1985
8048,shelters
8049,1998
8050,FIFA World Cup
8051,the association football club Paris Saint-Germain F.C
8052,Paris Saint-Germain
8053,The
8054,The
8055,STIF
8056,347
8057,Noisy-le-Sec
8058,Noisy-le-Sec
8059,addition
8060,Noisy-le-Sec
8061,contracts
8062,Paris
8063,2014
8064,Parisian
8065,Ryanair
8066,Air France
8067,Paris
8068,Orly Airport
8069,1809
8070,Napoleon III
8071,Today
8072,new
8073,421
8074,1564
8075,André Le Nôtre
8076,André Le Nôtre
8077,Jardin des Plantes
8078,Jean-Charles Alphand
8079,166
8080,166
8081,Pont de l'Alma
8082,2013
8083,Paris
8084,1786
8085,1786
8086,Cimetière
8087,Nicholas Frochot
8088,1786
8089,The
8090,44
8091,majority
8092,annual
8093,Paris
8094,Parisian
8095,France-Presse
8096,1786
8097,French
8098,French
8099,France
8100,Radio
8101,La Poste
8102,enhance
8103,protects
8104,infectious
8105,conditions
8106,provides
8107,way
8108,clothing
8109,The
8110,survivors
8111,650
8112,clothing
8113,clothing
8114,damage
8115,aspects
8116,generally
8117,made
8118,carried
8119,scarves
8120,eyeglasses
8121,functional
8122,protects
8123,including
8124,thin
8125,insects
8126,may
8127,devising
8128,include
8129,Clothing
8130,clear-cut—since
8131,parts
8132,Newburgh
8133,1930
8134,J. C. Flügel
8135,By
8136,main
8137,clothing
8138,clothes
8139,allowed
8140,traditionally
8141,Western
8142,In
8143,traditional
8144,Travancore Kingdom
8145,China
8146,addition
8147,clothing
8148,deteriorate
8149,Kostenki
8150,Republic of Georgia
8151,BP
8152,started
8153,Max Planck Institute for Evolutionary Anthropology
8154,since
8155,Homo
8156,clothing
8157,ways
8158,wore
8159,Indian
8160,pins
8161,remains
8162,western
8163,Western
8164,Western
8165,centuries
8166,clothing
8167,clothing
8168,T-shirts
8169,materials
8170,fitting
8171,sports
8172,influences
8173,Researchers
8174,fabrics
8175,garments
8176,coated
8177,needed
8178,made
8179,work
8180,developing
8181,similarly
8182,Multi Fibre Agreement
8183,MFA
8184,Globalization
8185,International Labor Organization
8186,India
8187,clothing
8188,used
8189,clothing
8190,PETA
8191,PETA
8192,Psychology
8193,believed
8194,materials
8195,treated
8196,coating
8197,U.S. Government Accountability Office
8198,U.S. Government Accountability Office
8199,2008
8200,75
8201,6
8202,BP
8203,mend
8204,mending
8205,clothing
8206,zippers
8207,Victoria
8208,noble
8209,latter
8210,14
8211,Victoria
8212,1841
8213,1861
8214,Her
8215,described
8216,married
8217,Prince
8218,1840
8219,1841
8220,14
8221,temporarily
8222,When
8223,'s
8224,Windsor
8225,temporarily
8226,1841
8227,Victoria
8228,1840
8229,1841
8230,Parliament
8231,When
8232,Victoria
8233,protective
8234,Not sure
8235,described
8236,1840
8237,Victoria
8238,French
8239,Latin
8240,Victoria
8241,Kensington System
8242,Kensington System
8243,Victoria
8244,Victoria
8245,John Conroy
8246,Victoria
8247,Kensington System
8248,Victoria
8249,King
8250,King
8251,King
8252,mother
8253,John Conroy
8254,Conroy
8255,Victoria
8256,In
8257,Victoria
8258,Victoria
8259,Letters
8260,In
8261,50
8262,In
8263,1857
8264,Victoria
8265,1853
8266,In
8267,In
8268,1857
8269,Victoria
8270,Victoria
8271,1857
8272,Victoria
8273,Victoria
8274,month
8275,Victoria
8276,1857
8277,Victoria
8278,Victoria
8279,Victoria
8280,1840
8281,papers
8282,grief
8283,blamed
8284,August
8285,1861
8286,million
8287,Victoria
8288,Albert
8289,deep
8290,When
8291,December
8292,When
8293,After
8294,Prince of Wales
8295,When
8296,Victoria
8297,'s
8298,'s
8299,November
8300,Victoria
8301,1844
8302,March
8303,Eton College
8304,In
8305,Victoria
8306,1882
8307,Victoria
8308,Queen
8309,Eton College
8310,March
8311,schoolboys
8312,March
8313,Queen
8314,After
8315,Orsini
8316,March
8317,Queen
8318,1882
8319,March
8320,1892
8321,Gladstone
8322,1894
8323,Lord
8324,1892
8325,following
8326,1892
8327,1894
8328,Gladstone
8329,Gladstone
8330,Radical MP
8331,Gladstone
8332,following
8333,Salisbury
8334,Gladstone
8335,William Ewart Gladstone
8336,Lord
8337,Victoria
8338,1894
8339,Connaught
8340,Victoria
8341,She
8342,Albert
8343,One
8344,St George 's Chapel
8345,laid
8346,When
8347,One
8348,mother
8349,John Brown
8350,1883
8351,2
8352,laid
8353,laid
8354,2
8355,One
8356,She
8357,Duke
8358,Leopold
8359,good
8360,Albert
8361,Victoria
8362,14
8363,Albert
8364,month
8365,Leopold
8366,Albert
8367,After
8368,Brown
8369,14
8370,Victoria
8371,It
8372,1836
8373,Tory
8374,1839
8375,Sir
8376,Many
8377,1839
8378,Victoria
8379,Robert Peel
8380,imposed
8381,known
8382,Victoria
8383,Tories
8384,Radicals
8385,Whigs
8386,known
8387,Radicals
8388,political
8389,Many
8390,Queen
8391,imposed
8392,Internationally
8393,House of Orleans
8394,Albert
8395,1849
8396,1845
8397,Internationally
8398,1849
8399,Internationally
8400,King
8401,Louis Philippe
8402,Louis Philippe
8403,Louis Philippe
8404,London
8405,1849
8406,British
8407,William
8408,1848
8409,United Kingdom
8410,1845
8411,Irish
8412,Britain
8413,Orsini
8414,June
8415,One
8416,Italian
8417,Orsini
8418,French
8419,Britain
8420,Orsini
8421,Orsini
8422,Napoleon III
8423,French
8424,Emperor
8425,Victoria
8426,Orsini
8427,1858
8428,Italian
8429,1859
8430,Derby
8431,Russell
8432,Benjamin Disraeli
8433,1859
8434,Disraeli
8435,One
8436,1865
8437,1859
8438,Russell
8439,1866
8440,Benjamin Disraeli
8441,million
8442,1866
8443,Reform Act
8444,1868
8445,Liberal
8446,When
8447,Victoria
8448,1868
8449,Russell
8450,1859
8451,50
8452,Her
8453,Abdul Karim
8454,Sir
8455,1887
8456,Sir
8457,Hindustani
8458,Sir
8459,Sir
8460,1887
8461,Muslim Patriotic League
8462,Abdul Karim
8463,Sir
8464,Victoria
8465,1887
8466,Golden
8467,promoted
8468,Muslim Patriotic League
8469,1859
8470,Britain
8471,1889
8472,1900
8473,Europe
8474,In
8475,Biarritz
8476,Europe
8477,Europe
8478,3
8479,Dublin
8480,Biarritz
8481,Queen
8482,April
8483,Christmas
8484,Queen
8485,known
8486,1964
8487,1964
8488,Queen
8489,Victoria
8490,written
8491,1964
8492,Victoria
8493,1839
8494,Giles St Aubyn
8495,1921
8496,sensible
8497,Duchess
8498,Duchess
8499,1832
8500,William
8501,Victoria
8502,England
8503,connection
8504,banned
8505,Duchess
8506,Conroy
8507,While
8508,Victoria
8509,King
8510,Victoria
8511,1844
8512,3
8513,led
8514,28
8515,Westminster Abbey
8516,visitors
8517,28
8518,Victoria
8519,1855
8520,Queen
8521,Whig
8522,year
8523,Whig
8524,When
8525,residence
8526,Not sure
8527,1845
8528,Maynooth Grant
8529,1859
8530,million
8531,The Famine Queen
8532,In
8533,million
8534,The Famine Queen
8535,Great Famine
8536,Maynooth Grant
8537,Not sure
8538,1845
8539,1845
8540,In
8541,Maynooth Grant
8542,Victoria
8543,protective
8544,Osborne House
8545,1847
8546,1864
8547,Osborne House
8548,Buckingham Palace
8549,uncle
8550,Victoria
8551,Victoria
8552,Kensington System
8553,Leopold
8554,known
8555,Victoria
8556,1857
8557,British East India Company
8558,British East India Company
8559,After
8560,Indian Rebellion
8561,Albert
8562,Indian Rebellion
8563,bloody
8564,After
8565,British East India Company
8566,India
8567,Indian Rebellion
8568,urged
8569,1883
8570,July
8571,Brown
8572,anniversary
8573,10
8574,When
8575,Victoria
8576,Cannes
8577,Henry
8578,Hesse
8579,July
8580,Brown
8581,Sir
8582,Henry Ponsonby
8583,first
8584,B
8585,Victoria
8586,Kent
8587,connection
8588,50
8589,B
8590,B
8591,Kent
8592,B
8593,Victoria
8594,B
8595,arose
8596,50
8597,Victoria
8598,1820
8599,18
8600,1820
8601,woman
8602,described
8603,1820
8604,described
8605,aged
8606,Kent
8607,Victoria
8608,18
8609,inherited
8610,accession
8611,birth
8612,1820
8613,1830
8614,1820
8615,1820
8616,Prince Regent
8617,aged
8618,1830
8619,Regency Act
8620,William
8621,birth
8622,Victoria
8623,1830
8624,Victoria
8625,Victoria
8626,May
8627,June
8628,1837
8629,12
8630,documents
8631,24
8632,1830
8633,described
8634,On
8635,Wilhelm
8636,Queen
8637,Victoria
8638,day
8639,1837
8640,Windsor
8641,1921
8642,woman
8643,woman
8644,Victoria
8645,Kensington System
8646,Kensington System
8647,Victoria
8648,Victoria
8649,Buckingham Palace
8650,King
8651,woman
8652,King
8653,woman
8654,woman
8655,Queen
8656,Queen
8657,July
8658,3
8659,day
8660,John William Bean
8661,July
8662,Francis
8663,William Hamilton
8664,Both
8665,John Francis
8666,Queen
8667,Queen
8668,Queen
8669,1849
8670,Palmerston
8671,President
8672,Foreign Secretary
8673,Victoria
8674,1859
8675,Viceroy
8676,British
8677,President
8678,Russell
8679,outraged
8680,Russell
8681,1865
8682,Emperor
8683,President
8684,Palmerston
8685,Victoria
8686,The
8687,14
8688,14
8689,Leiningen
8690,Albert
8691,14
8692,England
8693,Queen
8694,successor
8695,12
8696,Salisbury
8697,Prince
8698,Wilhelm
8699,Queen
8700,Victoria
8701,Charlotte
8702,Strathearn
8703,1817
8704,Kent
8705,Victoria
8706,Charlotte
8707,Victoria of Saxe-Coburg-Saalfeld
8708,Leiningen
8709,24
8710,Edward
8711,I
8712,12
8713,Parliament
8714,woman
8715,since
8716,Gotha
8717,1836
8718,Leopold
8719,Victoria
8720,physically
8721,Victoria
8722,William IV
8723,Alexander
8724,Prince
8725,feelings
8726,Victoria
8727,Victoria
8728,Clarence
8729,Sir
8730,Sir
8731,Sir
8732,Lady Flora Hastings
8733,1839
8734,Sir
8735,July
8736,Lady Flora
8737,Queen
8738,Victoria
8739,Victoria
8740,Sir
8741,Lady Flora
8742,Sir
8743,1870
8744,Trafalgar Square
8745,Radical MPs
8746,September
8747,Joseph Lister
8748,1870
8749,Trafalgar Square
8750,September
8751,Prince
8752,September
8753,Queen
8754,1870
8755,September
8756,Prince
8757,Radical MPs
8758,August
8759,later
8760,Edward Oxford
8761,Edward Oxford
8762,1840
8763,Oxford
8764,Victoria
8765,1841
8766,12
8767,1840
8768,1840
8769,1840
8770,Prince
8771,Prince
8772,found
8773,Disraeli
8774,Russo-Turkish War
8775,Anglo-Zulu War
8776,Disraeli
8777,1880
8778,1878
8779,Russo-Turkish War
8780,Duchess
8781,To
8782,Victoria R.I
8783,Power
8784,Disraeli
8785,Anglo-Zulu War
8786,Sovereign
8787,Napoleon III
8788,1855
8789,Cherbourg
8790,Dunkirk
8791,Les Invalides
8792,Napoleon III
8793,Napoleon III
8794,1851
8795,1840
8796,Dunkirk
8797,1851
8798,Napoleon III
8799,Les Invalides
8800,1855
8801,1860s
8802,Scotland
8803,haemophiliac
8804,1883
8805,Mrs.
8806,connection
8807,Mrs.
8808,Queen
8809,Royal Academy
8810,April
8811,Mrs.
8812,early
8813,Victoria
8814,Osborne House
8815,Osborne House
8816,July
8817,clouded
8818,Queen
8819,London
8820,When
8821,Princess
8822,Francis
8823,Turri
8824,members
8825,Victoria
8826,Queen
8827,14
8828,Albert
8829,Royal Titles Act
8830,Parliament
8831,1874
8832,Church
8833,1874
8834,passed
8835,Church
8836,Victoria
8837,1
8838,India
8839,When
8840,Anglican
8841,Victoria
8842,Empress
8843,Public Worship Regulation Act
8844,Queen
8845,House of Commons
8846,House of Hanover
8847,Through
8848,House of Commons
8849,As
8850,burgeoning
8851,Queen
8852,Salisbury
8853,House of Commons
8854,voting
8855,House of Hanover
8856,burgeoning
8857,1885
8858,Victoria
8859,blamed
8860,Benjamin Disraeli
8861,Salisbury
8862,General
8863,Gladstone
8864,Gladstone
8865,Gladstone
8866,Victoria
8867,1885
8868,Victoria
8869,Victoria
8870,blamed
8871,Gladstone
8872,biographers
8873,Henry
8874,122
8875,Victoria
8876,Beatrice
8877,painting
8878,Beatrice
8879,Beatrice
8880,addition
8881,biographers
8882,Queen
8883,122
8884,Victoria
8885,Victoria
8886,Lord
8887,The Spirit
8888,writings
8889,called
8890,Not sure
8891,Laws
8892,called
8893,Not sure
8894,branches
8895,Not sure
8896,Not sure
8897,Not sure
8898,writing
8899,United Kingdom
8900,Under
8901,Virginia
8902,United Kingdom
8903,In
8904,branches
8905,Supreme Court
8906,1998
8907,Congress
8908,Congress
8909,Court
8910,1998
8911,Congress
8912,23
8913,23
8914,Wet
8915,New York
8916,Wayman
8917,Congress
8918,A.L.A
8919,295
8920,1998
8921,Congress
8922,take
8923,Congress
8924,Not sure
8925,War Claims Commission
8926,Commander
8927,becomes
8928,Congress
8929,Bodies
8930,Congress
8931,President
8932,1983
8933,said
8934,branches
8935,Not sure
8936,Not sure
8937,may
8938,Marshall
8939,judges
8940,appointed
8941,Supreme Court
8942,courts
8943,houses
8944,called
8945,The
8946,pardons
8947,pardons
8948,becomes
8949,Congress
8950,Congress
8951,legislative
8952,Supreme Court
8953,Supreme Court
8954,laws
8955,Nixon
8956,The
8957,authority
8958,Federalist
8959,Civil War
8960,presidents
8961,presidents
8962,It
8963,Andrew Jackson
8964,Andrew Johnson
8965,Cabinet
8966,George Washington
8967,Tenure
8968,Court Packing
8969,Franklin Roosevelt
8970,Richard Nixon
8971,branches
8972,courts
8973,view
8974,view
